"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"65690","COUCH, MO","A","D",0,"D",0,"D",0,2,"COUCH","MO","OREGON"
"65692","KOSHKONONG, MO","C","D",0,"D",0,"D",0,13,"KOSHKONONG","MO","OREGON"
"65702","MACOMB, MO",,"G",60,"G",137,"G",599,6,"MACOMB","MO","WRIGHT"
"65704","MANSFIELD, MO",,"H",804,"H",4909,"H",20003,70,"MANSFIELD","MO","WRIGHT"
"65705","MARIONVILLE, MO",,"G",451,"G",2359,"G",10132,59,"MARIONVILLE","MO","LAWRENCE"
"65706","MARSHFIELD, MO",,"H",2923,"G",19942,"G",84600,318,"MARSHFIELD","MO","WEBSTER"
"65707","MILLER, MO",,"H",145,"G",860,"G",4131,26,"MILLER","MO","LAWRENCE"
"65708","MONETT, MO",,"G",8656,"G",84707,"G",361111,343,"MONETT","MO","BARRY"
"65710","MORRISVILLE, MO",,"H",45,"H",190,"H",893,10,"MORRISVILLE","MO","POLK"
"65711","MOUNTAIN GROVE, MO",,"G",2272,"G",13470,"G",56457,264,"MOUNTAIN GROVE","MO","WRIGHT"
"65712","MOUNT VERNON, MO",,"G",2538,"G",20997,"G",87729,209,"MOUNT VERNON","MO","LAWRENCE"
"65713","NIANGUA, MO",,"H",88,"H",620,"H",2818,21,"NIANGUA","MO","WEBSTER"
"65714","NIXA, MO",,"G",5599,"G",35569,"G",151633,766,"NIXA","MO","CHRISTIAN"
"65715","NOBLE, MO","A","D",0,"D",0,"D",0,1,"NOBLE","MO","OZARK"
"65717","NORWOOD, MO",,"G",114,"H",740,"H",3377,18,"NORWOOD","MO","WRIGHT"
"65720","OLDFIELD, MO",,"G",17,"H",83,"H",390,5,"OLDFIELD","MO","CHRISTIAN"
"65721","OZARK, MO",,"G",6180,"G",40698,"G",174462,626,"OZARK","MO","CHRISTIAN"
"65722","PHILLIPSBURG, MO",,"G",66,"G",355,"G",1480,17,"PHILLIPSBURG","MO","LACLEDE"
"65723","PIERCE CITY, MO",,"G",239,"H",1166,"H",5023,38,"PIERCE CITY","MO","LAWRENCE"
"65724","PITTSBURG, MO",,"G",61,"H",338,"H",1595,15,"PITTSBURG","MO","HICKORY"
"65725","PLEASANT HOPE, MO",,"G",55,"H",243,"H",1071,17,"PLEASANT HOPE","MO","GREENE"
"65726","POINT LOOKOUT, MO","E","D",0,"D",0,"D",0,2,"POINT LOOKOUT","MO","TANEY"
"65727","POLK, MO","A","D",0,"D",0,"D",0,3,"POLK","MO","POLK"
"65729","PONTIAC, MO",,"G",15,"G",39,"G",259,5,"PONTIAC","MO","OZARK"
"65730","POWELL, MO","A","D",0,"D",0,"D",0,1,"POWELL","MO","MCDONALD"
"65731","POWERSITE, MO","B","D",0,"D",0,"D",0,2,"POWERSITE","MO","TANEY"
"65732","PRESTON, MO",,"G",47,"H",360,"H",1395,10,"PRESTON","MO","HICKORY"
"65733","PROTEM, MO",,"G",41,"G",183,"G",824,8,"PROTEM","MO","TANEY"
"65734","PURDY, MO",,"H",254,"H",1691,"H",7619,37,"PURDY","MO","BARRY"
"65735","QUINCY, MO","A","D",0,"D",0,"D",0,3,"QUINCY","MO","HICKORY"
"65737","REEDS SPRING, MO",,"H",1666,"G",10339,"G",46092,255,"REEDS SPRING","MO","STONE"
"65738","REPUBLIC, MO",,"H",3023,"H",22673,"H",93933,272,"REPUBLIC","MO","GREENE"
"65739","RIDGEDALE, MO","F","D",0,"D",0,"D",0,40,"RIDGEDALE","MO","TANEY"
"65740","ROCKAWAY BEACH, MO",,"G",59,"G",193,"G",849,17,"ROCKAWAY BEACH","MO","TANEY"
"65741","ROCKBRIDGE, MO","B","D",0,"D",0,"D",0,5,"ROCKBRIDGE","MO","OZARK"
"65742","ROGERSVILLE, MO",,"H",1655,"G",10047,"G",44552,228,"ROGERSVILLE","MO","WEBSTER"
"65744","RUETER, MO","A","D",0,"D",0,"D",0,1,"RUETER","MO","TANEY"
"65745","SELIGMAN, MO",,"G",92,"G",458,"G",1952,20,"SELIGMAN","MO","BARRY"
"65746","SEYMOUR, MO",,"G",658,"H",3666,"H",15645,119,"SEYMOUR","MO","WEBSTER"
"65747","SHELL KNOB, MO",,"G",422,"G",1976,"G",8588,94,"SHELL KNOB","MO","BARRY"
"65752","SOUTH GREENFIELD, MO",,"G",9,"G",49,"G",323,4,"SOUTH GREENFIELD","MO","DADE"
"65753","SPARTA, MO",,"G",288,"G",1680,"G",7868,54,"SPARTA","MO","CHRISTIAN"
"65754","SPOKANE, MO",,"G",102,"G",709,"G",3096,24,"SPOKANE","MO","CHRISTIAN"
"65755","SQUIRES, MO",,"G",62,"G",371,"G",1530,8,"SQUIRES","MO","DOUGLAS"
"65756","STOTTS CITY, MO","A","S",0,"G",39,"G",202,5,"STOTTS CITY","MO","LAWRENCE"
"65757","STRAFFORD, MO",,"H",1996,"H",19034,"H",78767,150,"STRAFFORD","MO","GREENE"
"65759","TANEYVILLE, MO","B","S",0,"H",376,"G",1426,8,"TANEYVILLE","MO","TANEY"
"65760","TECUMSEH, MO","B","S",0,"G",106,"H",669,8,"TECUMSEH","MO","OZARK"
"65761","THEODOSIA, MO","C","S",0,"H",301,"H",1562,21,"THEODOSIA","MO","OZARK"
"65762","THORNFIELD, MO","B","D",0,"D",0,"D",0,6,"THORNFIELD","MO","OZARK"
"65764","TUNAS, MO",,"G",5,"G",21,"G",76,3,"TUNAS","MO","DALLAS"
"65765","TURNERS, MO","A","D",0,"D",0,"D",0,1,"TURNERS","MO","GREENE"
"65766","UDALL, MO","A","D",0,"D",0,"D",0,1,"UDALL","MO","OZARK"
"65767","URBANA, MO",,"H",100,"G",575,"G",2704,19,"URBANA","MO","DALLAS"
"65768","VANZANT, MO","A","D",0,"D",0,"D",0,3,"VANZANT","MO","DOUGLAS"
"65769","VERONA, MO",,"G",204,"G",2030,"G",8588,31,"VERONA","MO","LAWRENCE"
"65770","WALNUT GROVE, MO",,"G",63,"G",260,"G",1180,32,"WALNUT GROVE","MO","GREENE"
"65771","WALNUT SHADE, MO",,"G",116,"G",520,"G",3019,29,"WALNUT SHADE","MO","TANEY"
"65772","WASHBURN, MO",,"G",38,"G",126,"G",516,16,"WASHBURN","MO","BARRY"
"65773","WASOLA, MO","A","S",0,"S",0,"H",151,7,"WASOLA","MO","OZARK"
"65774","WEAUBLEAU, MO",,"H",46,"G",165,"G",721,16,"WEAUBLEAU","MO","HICKORY"
"65775","WEST PLAINS, MO",,"G",9567,"G",70371,"G",285694,778,"WEST PLAINS","MO","HOWELL"
"65777","MOODY, MO","A","D",0,"D",0,"D",0,4,"MOODY","MO","HOWELL"
"65778","MYRTLE, MO","A","D",0,"D",0,"D",0,5,"MYRTLE","MO","OREGON"
"65779","WHEATLAND, MO","C","S",0,"H",456,"G",2054,33,"WHEATLAND","MO","HICKORY"
"65781","WILLARD, MO",,"G",642,"H",2992,"H",13115,109,"WILLARD","MO","GREENE"
"65783","WINDYVILLE, MO","A","D",0,"D",0,"D",0,2,"WINDYVILLE","MO","DALLAS"
"65784","ZANONI, MO","A","D",0,"D",0,"D",0,1,"ZANONI","MO","OZARK"
"65785","STOCKTON, MO",,"G",685,"G",3483,"G",15448,112,"STOCKTON","MO","CEDAR"
"65786","MACKS CREEK, MO",,"G",99,"G",557,"G",2459,30,"MACKS CREEK","MO","CAMDEN"
"65787","ROACH, MO",,"G",97,"G",611,"G",4167,16,"ROACH","MO","CAMDEN"
"65788","PEACE VALLEY, MO",,"G",36,"G",253,"G",975,4,"PEACE VALLEY","MO","HOWELL"
"65789","POMONA, MO",,"G",346,"G",2092,"G",8633,28,"POMONA","MO","HOWELL"
"65790","POTTERSVILLE, MO",,"G",4,"G",12,"G",53,4,"POTTERSVILLE","MO","HOWELL"
"65791","THAYER, MO",,"G",964,"G",4564,"G",19033,118,"THAYER","MO","OREGON"
"65793","WILLOW SPRINGS, MO",,"G",1071,"G",6742,"G",28711,133,"WILLOW SPRINGS","MO","HOWELL"
"65801","SPRINGFIELD, MO",,"G",970,"G",12591,"G",46678,36,"SPRINGFIELD","MO","GREENE"
"65802","SPRINGFIELD, MO",,"G",29857,"H",290357,"H",1213990,1140,"SPRINGFIELD","MO","GREENE"
"65803","SPRINGFIELD, MO",,"G",23664,"G",199891,"G",834587,1341,"SPRINGFIELD","MO","GREENE"
"65804","SPRINGFIELD, MO",,"G",34932,"G",306705,"G",1249527,2104,"SPRINGFIELD","MO","GREENE"
"65805","SPRINGFIELD, MO","A","S",0,"G",88,"G",334,4,"SPRINGFIELD","MO","GREENE"
"65806","SPRINGFIELD, MO",,"G",8043,"G",57215,"G",232421,498,"SPRINGFIELD","MO","GREENE"
"65807","SPRINGFIELD, MO",,"G",24645,"G",208333,"G",868954,1585,"SPRINGFIELD","MO","GREENE"
"65808","SPRINGFIELD, MO","F","D",0,"D",0,"D",0,30,"SPRINGFIELD","MO","GREENE"
"65809","SPRINGFIELD, MO",,"G",2524,"G",24148,"G",107707,195,"SPRINGFIELD","MO","GREENE"
"65810","SPRINGFIELD, MO",,"H",2757,"G",19730,"G",78855,344,"SPRINGFIELD","MO","GREENE"
"65814","SPRINGFIELD, MO",,"G",158,"H",1326,"H",4977,14,"SPRINGFIELD","MO","GREENE"
"65897","SPRINGFIELD, MO","E","D",0,"D",0,"D",0,13,"SPRINGFIELD","MO","GREENE"
"65898","SPRINGFIELD, MO","G","D",0,"D",0,"D",0,10,"SPRINGFIELD","MO","GREENE"
"66002","ATCHISON, KS",,"G",5782,"G",43917,"G",179103,333,"ATCHISON","KS","ATCHISON"
"66006","BALDWIN CITY, KS",,"G",1586,"G",10792,"G",45355,159,"BALDWIN CITY","KS","DOUGLAS"
"66007","BASEHOR, KS",,"G",538,"G",3369,"G",17635,97,"BASEHOR","KS","LEAVENWORTH"
"66008","BENDENA, KS",,"G",22,"G",207,"G",984,5,"BENDENA","KS","DONIPHAN"
"66010","BLUE MOUND, KS",,"G",52,"G",517,"G",2338,11,"BLUE MOUND","KS","LINN"
"66012","BONNER SPRINGS, KS",,"G",2422,"G",18338,"G",80394,224,"BONNER SPRINGS","KS","WYANDOTTE"
"66013","BUCYRUS, KS",,"G",379,"G",4102,"G",20582,63,"BUCYRUS","KS","MIAMI"
"66014","CENTERVILLE, KS","B","S",0,"H",292,"H",1319,8,"CENTERVILLE","KS","ANDERSON"
"66015","COLONY, KS",,"G",44,"H",196,"H",790,15,"COLONY","KS","ANDERSON"
"66017","DENTON, KS","B","D",0,"D",0,"D",0,7,"DENTON","KS","DONIPHAN"
"66018","DE SOTO, KS",,"H",1569,"H",21687,"H",83266,132,"DE SOTO","KS","JOHNSON"
"66019","CLEARVIEW CITY, KS","A","D",0,"D",0,"D",0,1,"CLEARVIEW CITY","KS","JOHNSON"
"66020","EASTON, KS",,"H",139,"H",581,"H",2502,20,"EASTON","KS","LEAVENWORTH"
"66021","EDGERTON, KS",,"G",116,"G",841,"G",3543,31,"EDGERTON","KS","JOHNSON"
"66023","EFFINGHAM, KS",,"G",34,"G",226,"G",1137,14,"EFFINGHAM","KS","ATCHISON"
"66024","ELWOOD, KS",,"G",327,"G",2293,"G",9785,26,"ELWOOD","KS","DONIPHAN"
"66025","EUDORA, KS",,"G",618,"G",3580,"G",15046,108,"EUDORA","KS","DOUGLAS"
"66026","FONTANA, KS","A","S",0,"S",0,"H",508,8,"FONTANA","KS","MIAMI"
"66027","FORT LEAVENWORTH, KS",,"G",1070,"G",14033,"G",58217,69,"FORT LEAVENWORTH","KS","LEAVENWORTH"
"66030","GARDNER, KS",,"G",2796,"G",18972,"G",85695,269,"GARDNER","KS","JOHNSON"
"66031","NEW CENTURY, KS",,"H",3142,"H",46230,"H",174915,49,"NEW CENTURY","KS","JOHNSON"
"66032","GARNETT, KS",,"G",1332,"G",8529,"G",36219,162,"GARNETT","KS","ANDERSON"
"66033","GREELEY, KS",,"G",62,"H",652,"H",3129,15,"GREELEY","KS","ANDERSON"
"66035","HIGHLAND, KS",,"G",253,"G",1375,"G",5728,22,"HIGHLAND","KS","DONIPHAN"
"66036","HILLSDALE, KS",,"G",29,"G",364,"G",1611,5,"HILLSDALE","KS","MIAMI"
"66039","KINCAID, KS",,"G",6,"G",36,"G",143,5,"KINCAID","KS","ANDERSON"
"66040","LACYGNE, KS",,"G",522,"G",8511,"G",35010,55,"LACYGNE","KS","LINN"
"66041","LANCASTER, KS",,"G",21,"G",150,"G",653,8,"LANCASTER","KS","ATCHISON"
"66042","LANE, KS","A","S",0,"S",0,"H",469,9,"LANE","KS","FRANKLIN"
"66043","LANSING, KS",,"G",1516,"G",8888,"G",41204,136,"LANSING","KS","LEAVENWORTH"
"66044","LAWRENCE, KS",,"G",13215,"G",105990,"G",442045,865,"LAWRENCE","KS","DOUGLAS"
"66045","LAWRENCE, KS",,"H",1020,"H",4202,"H",17267,22,"LAWRENCE","KS","DOUGLAS"
"66046","LAWRENCE, KS",,"G",8815,"G",58666,"G",259576,506,"LAWRENCE","KS","DOUGLAS"
"66047","LAWRENCE, KS",,"G",3801,"G",25272,"G",106666,344,"LAWRENCE","KS","DOUGLAS"
"66048","LEAVENWORTH, KS",,"G",9236,"G",81289,"G",334347,661,"LEAVENWORTH","KS","LEAVENWORTH"
"66049","LAWRENCE, KS",,"G",7074,"G",50709,"G",211439,612,"LAWRENCE","KS","DOUGLAS"
"66050","LECOMPTON, KS","B","S",0,"G",431,"G",2035,22,"LECOMPTON","KS","DOUGLAS"
"66051","OLATHE, KS",,"H",127,"G",647,"G",4604,17,"OLATHE","KS","JOHNSON"
"66052","LINWOOD, KS",,"G",73,"G",480,"G",2522,29,"LINWOOD","KS","LEAVENWORTH"
"66053","LOUISBURG, KS",,"G",1238,"G",8460,"G",38916,185,"LOUISBURG","KS","MIAMI"
"66054","MC LOUTH, KS",,"H",153,"S",0,"H",5718,27,"MC LOUTH","KS","JEFFERSON"
"66056","MOUND CITY, KS",,"G",217,"G",1227,"G",5422,48,"MOUND CITY","KS","LINN"
"66058","MUSCOTAH, KS","A","D",0,"D",0,"D",0,4,"MUSCOTAH","KS","ATCHISON"
"66060","NORTONVILLE, KS",,"G",52,"G",386,"G",1619,17,"NORTONVILLE","KS","JEFFERSON"
"66061","OLATHE, KS",,"G",21717,"G",238973,"G",1023924,1274,"OLATHE","KS","JOHNSON"
"66062","OLATHE, KS",,"G",26680,"G",211695,"H",937993,1586,"OLATHE","KS","JOHNSON"
"66063","OLATHE, KS",,"G",62,"G",443,"G",1963,21,"OLATHE","KS","JOHNSON"
"66064","OSAWATOMIE, KS",,"G",1236,"H",9919,"H",41762,90,"OSAWATOMIE","KS","MIAMI"
"66066","OSKALOOSA, KS",,"G",381,"G",2311,"G",10727,59,"OSKALOOSA","KS","JEFFERSON"
"66067","OTTAWA, KS",,"G",7713,"G",62919,"G",252172,439,"OTTAWA","KS","FRANKLIN"
"66070","OZAWKIE, KS",,"H",75,"H",321,"H",1380,19,"OZAWKIE","KS","JEFFERSON"
"66071","PAOLA, KS",,"G",3431,"G",26515,"G",112389,326,"PAOLA","KS","MIAMI"
"66072","PARKER, KS","B","S",0,"H",193,"H",897,12,"PARKER","KS","LINN"
"66073","PERRY, KS",,"G",352,"G",2959,"G",14448,40,"PERRY","KS","JEFFERSON"
"66075","PLEASANTON, KS",,"G",235,"G",1286,"G",5889,40,"PLEASANTON","KS","LINN"
"66076","POMONA, KS",,"G",63,"G",262,"G",1120,24,"POMONA","KS","FRANKLIN"
"66078","PRINCETON, KS",,"G",65,"G",344,"G",1524,11,"PRINCETON","KS","FRANKLIN"
"66079","RANTOUL, KS",,"G",60,"G",659,"G",2914,8,"RANTOUL","KS","FRANKLIN"
"66080","RICHMOND, KS",,"G",148,"G",1236,"H",5765,11,"RICHMOND","KS","FRANKLIN"
"66083","SPRING HILL, KS",,"G",1576,"G",15929,"G",63584,176,"SPRING HILL","KS","JOHNSON"
"66085","STILWELL, KS",,"G",2107,"G",25902,"G",111635,257,"STILWELL","KS","JOHNSON"
"66086","TONGANOXIE, KS",,"G",933,"G",6509,"G",28739,134,"TONGANOXIE","KS","LEAVENWORTH"
"66087","TROY, KS",,"G",130,"G",985,"G",4008,38,"TROY","KS","DONIPHAN"
"66088","VALLEY FALLS, KS",,"G",291,"G",1871,"G",8281,57,"VALLEY FALLS","KS","JEFFERSON"
"66090","WATHENA, KS",,"G",472,"G",4251,"H",19930,47,"WATHENA","KS","DONIPHAN"
"66091","WELDA, KS",,"G",24,"G",358,"G",1809,5,"WELDA","KS","ANDERSON"
"66092","WELLSVILLE, KS",,"G",368,"H",2629,"H",11917,69,"WELLSVILLE","KS","FRANKLIN"
"66093","WESTPHALIA, KS","B","D",0,"D",0,"D",0,12,"WESTPHALIA","KS","ANDERSON"
"66094","WHITE CLOUD, KS","A","D",0,"D",0,"D",0,2,"WHITE CLOUD","KS","DONIPHAN"
"66095","WILLIAMSBURG, KS","F","D",0,"D",0,"D",0,11,"WILLIAMSBURG","KS","FRANKLIN"
"66097","WINCHESTER, KS","C","S",0,"H",994,"H",3865,14,"WINCHESTER","KS","JEFFERSON"
"66101","KANSAS CITY, KS",,"H",3600,"H",26835,"H",111095,271,"KANSAS CITY","KS","WYANDOTTE"
"66102","KANSAS CITY, KS",,"G",5091,"G",32002,"G",136486,467,"KANSAS CITY","KS","WYANDOTTE"
"66103","KANSAS CITY, KS",,"H",12080,"H",150808,"H",621122,293,"KANSAS CITY","KS","WYANDOTTE"
"66104","KANSAS CITY, KS",,"G",1338,"G",7813,"G",35278,141,"KANSAS CITY","KS","WYANDOTTE"
"66105","KANSAS CITY, KS",,"G",5112,"G",68205,"G",272532,203,"KANSAS CITY","KS","WYANDOTTE"
"66106","KANSAS CITY, KS",,"G",7879,"H",93450,"H",380245,415,"KANSAS CITY","KS","WYANDOTTE"
"66109","KANSAS CITY, KS",,"G",2330,"G",12959,"G",55548,220,"KANSAS CITY","KS","WYANDOTTE"
"66110","KANSAS CITY, KS",,"G",125,"G",1077,"G",4235,7,"KANSAS CITY","KS","WYANDOTTE"
"66111","KANSAS CITY, KS",,"G",12061,"G",108743,"G",451634,349,"KANSAS CITY","KS","WYANDOTTE"
"66112","KANSAS CITY, KS",,"G",4514,"G",35117,"G",133257,277,"KANSAS CITY","KS","WYANDOTTE"
"66113","EDWARDSVILLE, KS",,"G",53,"G",625,"G",3003,5,"EDWARDSVILLE","KS","WYANDOTTE"
"66115","KANSAS CITY, KS",,"G",7087,"G",150283,"G",513283,132,"KANSAS CITY","KS","WYANDOTTE"
"66117","KANSAS CITY, KS",,"G",21,"G",340,"G",1120,6,"KANSAS CITY","KS","WYANDOTTE"
"66118","KANSAS CITY, KS","G","D",0,"D",0,"D",0,39,"KANSAS CITY","KS","WYANDOTTE"
"66119","KANSAS CITY, KS","A","D",0,"D",0,"D",0,2,"KANSAS CITY","KS","WYANDOTTE"
"66160","KANSAS CITY, KS","G","S",0,"H",46632,"H",206496,30,"KANSAS CITY","KS","WYANDOTTE"
"66201","MISSION, KS",,"G",1693,"G",35749,"G",118832,21,"MISSION","KS","JOHNSON"
"66202","MISSION, KS",,"G",13583,"G",211218,"H",892957,672,"MISSION","KS","JOHNSON"
"66203","SHAWNEE, KS",,"G",8202,"G",67645,"G",289673,567,"SHAWNEE","KS","JOHNSON"
"66204","OVERLAND PARK, KS",,"H",10038,"H",92138,"H",405225,584,"OVERLAND PARK","KS","JOHNSON"
"66205","MISSION, KS",,"G",4957,"G",61041,"G",236144,409,"MISSION","KS","JOHNSON"
"66206","LEAWOOD, KS",,"G",3396,"G",34346,"G",143482,300,"LEAWOOD","KS","JOHNSON"
"66207","OVERLAND PARK, KS",,"G",3995,"G",37123,"G",161477,359,"OVERLAND PARK","KS","JOHNSON"
"66208","PRAIRIE VILLAGE, KS",,"G",5298,"G",41894,"G",187237,565,"PRAIRIE VILLAGE","KS","JOHNSON"
"66209","LEAWOOD, KS",,"G",7747,"G",64147,"G",268017,553,"LEAWOOD","KS","JOHNSON"
"66210","OVERLAND PARK, KS",,"G",29360,"G",439545,"G",1794816,1371,"OVERLAND PARK","KS","JOHNSON"
"66211","LEAWOOD, KS",,"G",30689,"G",564958,"G",2155365,1046,"LEAWOOD","KS","JOHNSON"
"66212","OVERLAND PARK, KS",,"G",13573,"G",114690,"G",467809,990,"OVERLAND PARK","KS","JOHNSON"
"66213","OVERLAND PARK, KS",,"G",12956,"G",208894,"G",728226,825,"OVERLAND PARK","KS","JOHNSON"
"66214","OVERLAND PARK, KS",,"G",17648,"G",198799,"G",829923,794,"OVERLAND PARK","KS","JOHNSON"
"66215","LENEXA, KS",,"G",29003,"G",289424,"G",1209388,1239,"LENEXA","KS","JOHNSON"
"66216","SHAWNEE, KS",,"G",4366,"G",36976,"G",155394,449,"SHAWNEE","KS","JOHNSON"
"66217","SHAWNEE, KS",,"G",2988,"H",17750,"H",81369,177,"SHAWNEE","KS","JOHNSON"
"66218","SHAWNEE, KS",,"G",1418,"H",21242,"H",80624,146,"SHAWNEE","KS","JOHNSON"
"66219","LENEXA, KS",,"G",20116,"G",320123,"G",1294099,476,"LENEXA","KS","JOHNSON"
"66220","LENEXA, KS",,"H",1779,"G",8441,"G",38419,129,"LENEXA","KS","JOHNSON"
"66221","OVERLAND PARK, KS",,"G",2717,"G",16479,"G",71915,354,"OVERLAND PARK","KS","JOHNSON"
"66222","MISSION, KS",,"H",100,"H",657,"H",2763,5,"MISSION","KS","JOHNSON"
"66223","OVERLAND PARK, KS",,"G",7769,"G",63157,"G",270575,607,"OVERLAND PARK","KS","JOHNSON"
"66224","OVERLAND PARK, KS",,"G",1584,"G",15770,"G",75146,271,"OVERLAND PARK","KS","JOHNSON"
"66225","OVERLAND PARK, KS","E","D",0,"D",0,"D",0,13,"OVERLAND PARK","KS","JOHNSON"
"66226","SHAWNEE, KS",,"G",3006,"H",35559,"H",145118,227,"SHAWNEE","KS","JOHNSON"
"66227","LENEXA, KS",,"G",3448,"G",36000,"G",158580,176,"LENEXA","KS","JOHNSON"
"66250","LENEXA, KS","F","D",0,"D",0,"D",0,5,"LENEXA","KS","JOHNSON"
"66251","OVERLAND PARK, KS","J","D",0,"D",0,"D",0,66,"OVERLAND PARK","KS","JOHNSON"
"66282","OVERLAND PARK, KS","B","D",0,"D",0,"D",0,9,"OVERLAND PARK","KS","JOHNSON"
"66283","OVERLAND PARK, KS",,"G",122,"G",1343,"G",5579,19,"OVERLAND PARK","KS","JOHNSON"
"66285","LENEXA, KS",,"G",314,"G",1482,"G",6462,18,"LENEXA","KS","JOHNSON"
"66286","SHAWNEE, KS","B","D",0,"D",0,"D",0,10,"SHAWNEE","KS","JOHNSON"
"66401","ALMA, KS",,"H",418,"G",2684,"G",11028,39,"ALMA","KS","WABAUNSEE"
"66402","AUBURN, KS",,"G",221,"G",1306,"G",5939,37,"AUBURN","KS","SHAWNEE"
"66403","AXTELL, KS",,"G",97,"G",731,"G",3161,23,"AXTELL","KS","MARSHALL"
"66404","BAILEYVILLE, KS",,"H",34,"H",149,"H",807,8,"BAILEYVILLE","KS","NEMAHA"
"66406","BEATTIE, KS",,"G",171,"G",930,"G",3855,24,"BEATTIE","KS","MARSHALL"
"66407","BELVUE, KS","E","D",0,"D",0,"D",0,10,"BELVUE","KS","POTTAWATOMIE"
"66408","BERN, KS",,"G",272,"G",2749,"G",11846,13,"BERN","KS","NEMAHA"
"66409","BERRYTON, KS",,"G",107,"G",653,"G",3045,36,"BERRYTON","KS","SHAWNEE"
"66411","BLUE RAPIDS, KS",,"G",308,"H",2605,"H",11324,26,"BLUE RAPIDS","KS","MARSHALL"
"66412","BREMEN, KS",,"G",39,"H",300,"H",1152,8,"BREMEN","KS","MARSHALL"
"66413","BURLINGAME, KS",,"G",41,"G",238,"G",1019,17,"BURLINGAME","KS","OSAGE"
"66414","CARBONDALE, KS",,"G",183,"G",1168,"G",4160,34,"CARBONDALE","KS","OSAGE"
"66415","CENTRALIA, KS",,"G",116,"G",1035,"G",4264,20,"CENTRALIA","KS","NEMAHA"
"66416","CIRCLEVILLE, KS","A","D",0,"D",0,"D",0,2,"CIRCLEVILLE","KS","JACKSON"
"66417","CORNING, KS",,"G",36,"H",285,"H",1315,7,"CORNING","KS","NEMAHA"
"66418","DELIA, KS","A","S",0,"S",0,"G",79,3,"DELIA","KS","JACKSON"
"66419","DENISON, KS","B","S",0,"G",135,"G",628,6,"DENISON","KS","JACKSON"
"66420","DOVER, KS","A","D",0,"D",0,"D",0,1,"DOVER","KS","SHAWNEE"
"66422","EMMETT, KS","A","D",0,"D",0,"D",0,2,"EMMETT","KS","POTTAWATOMIE"
"66423","ESKRIDGE, KS",,"G",73,"G",433,"G",1695,12,"ESKRIDGE","KS","WABAUNSEE"
"66424","EVEREST, KS",,"H",167,"H",1488,"H",6429,12,"EVEREST","KS","BROWN"
"66425","FAIRVIEW, KS",,"G",72,"G",520,"G",1925,12,"FAIRVIEW","KS","BROWN"
"66427","FRANKFORT, KS",,"G",298,"G",1840,"G",8688,45,"FRANKFORT","KS","MARSHALL"
"66428","GOFF, KS",,"G",5,"G",15,"G",52,3,"GOFF","KS","NEMAHA"
"66429","GRANTVILLE, KS","C","D",0,"D",0,"D",0,8,"GRANTVILLE","KS","JEFFERSON"
"66431","HARVEYVILLE, KS",,"G",29,"H",211,"H",1081,9,"HARVEYVILLE","KS","WABAUNSEE"
"66432","HAVENSVILLE, KS","A","D",0,"D",0,"D",0,4,"HAVENSVILLE","KS","POTTAWATOMIE"
"66434","HIAWATHA, KS",,"G",2011,"G",14396,"G",60171,171,"HIAWATHA","KS","BROWN"
"66436","HOLTON, KS",,"G",1813,"G",11088,"G",46916,182,"HOLTON","KS","JACKSON"
"66438","HOME, KS","C","D",0,"D",0,"D",0,12,"HOME","KS","MARSHALL"
"66439","HORTON, KS",,"H",656,"H",4490,"H",18816,48,"HORTON","KS","BROWN"
"66440","HOYT, KS",,"H",73,"H",375,"H",1651,24,"HOYT","KS","JACKSON"
"66441","JUNCTION CITY, KS",,"G",6889,"G",43277,"G",181465,524,"JUNCTION CITY","KS","GEARY"
"66442","FORT RILEY, KS",,"G",1473,"G",16753,"G",64567,68,"FORT RILEY","KS","GEARY"
"66449","LEONARDVILLE, KS",,"G",163,"G",826,"G",3737,22,"LEONARDVILLE","KS","RILEY"
"66451","LYNDON, KS",,"G",210,"G",1099,"G",4989,46,"LYNDON","KS","OSAGE"
"66501","MC FARLAND, KS","A","S",0,"S",0,"H",192,4,"MC FARLAND","KS","WABAUNSEE"
"66502","MANHATTAN, KS",,"G",19363,"G",130361,"G",556129,1341,"MANHATTAN","KS","RILEY"
"66503","MANHATTAN, KS",,"G",2766,"G",18915,"G",80058,268,"MANHATTAN","KS","RILEY"
"66505","MANHATTAN, KS",,"G",306,"G",3631,"G",14009,16,"MANHATTAN","KS","RILEY"
"66506","MANHATTAN, KS","E","D",0,"D",0,"D",0,15,"MANHATTAN","KS","RILEY"
"66507","MAPLE HILL, KS",,"G",160,"G",892,"G",3914,29,"MAPLE HILL","KS","WABAUNSEE"
"66508","MARYSVILLE, KS",,"H",2995,"H",25030,"H",113786,194,"MARYSVILLE","KS","MARSHALL"
"66509","MAYETTA, KS","F","D",0,"D",0,"D",0,18,"MAYETTA","KS","JACKSON"
"66510","MELVERN, KS",,"G",26,"G",149,"G",768,8,"MELVERN","KS","OSAGE"
"66512","MERIDEN, KS",,"G",525,"G",3841,"G",18635,61,"MERIDEN","KS","JEFFERSON"
"66514","MILFORD, KS",,"G",22,"G",88,"H",482,9,"MILFORD","KS","GEARY"
"66515","MORRILL, KS","B","D",0,"D",0,"D",0,6,"MORRILL","KS","BROWN"
